,city,street,housenumber,lon,lat
1140,москва,пресненская набережная,12,37.537017412500006,55.74945406250001
1141,москва,пресненская набережная,12б,37.537762921052625,55.74988462631579
1147,москва,отрадная улица,15а,37.617451214285715,55.85597291904762
1148,москва,берёзовая аллея,7в,37.612341779999994,55.853791179999995
1151,москва,сиреневый бульвар,62,37.827789300000006,55.80290208
1152,москва,сиреневый бульвар,46/35к1,37.81733134,55.8026244
1153,москва,сиреневый бульвар,44,37.81536604,55.80262752
1154,москва,симферопольский бульвар,19а,37.60699966,55.65004388
1155,москва,симферопольский бульвар,19к2,37.60728428,55.65114117999999
1156,москва,симферопольский бульвар,19,37.60616334,55.65116928
1157,москва,симферопольский бульвар,17к1,37.60649445625,55.65204018125001
1158,москва,чонгарский бульвар,17,37.60823832333333,55.652070063333326
1160,москва,чонгарский бульвар,15,37.60762212105264,55.65262260526316
1161,москва,чонгарский бульвар,13,37.60965676666667,55.65201722000002
1162,москва,ялтинская улица,6,37.6094719909091,55.65014245454545
1166,москва,чонгарский бульвар,11,37.60958987272726,55.65276574545455
1167,москва,симферопольский бульвар,17с2,37.60618366,55.65174012
1168,москва,варшавское шоссе,94,37.61879524444444,55.64723933333333
1170,москва,варшавское шоссе,92,37.61845062222223,55.64786935555557
1171,москва,варшавское шоссе,90к1,37.6188587,55.6483988
1172,москва,варшавское шоссе,87б,37.62051913333333,55.65373293333332
1173,москва,варшавское шоссе,90к2,37.61784908333333,55.64858029999999
1174,москва,варшавское шоссе,90к3,37.61772378333333,55.64824665
1184,москва,селигерская улица,28,37.5481838,55.86871421666666
1185,москва,селигерская улица,24/1с2,37.55048865,55.86817456666666
1186,москва,дмитровское шоссе,82,37.549356978947365,55.86518556315789
1187,москва,дмитровское шоссе,90к2с1,37.55100153333333,55.8713385
1188,москва,рогачёвский переулок,5,37.552545522222225,55.86855118888889
1189,москва,селигерская улица,34,37.54327906,55.868474119999995
1190,москва,селигерская улица,36,37.54235504,55.86803624
1191,москва,бескудниковский бульвар,51,37.54375953636364,55.87255731818182
1192,москва,бескудниковский бульвар,49,37.54450195,55.87263384166667
1193,москва,бескудниковский бульвар,47,37.54525261818182,55.87265784545455
1194,москва,бескудниковский бульвар,45,37.54595804545455,55.8727180090909
1195,москва,дмитровское шоссе,97к1,37.546784692857145,55.872534928571426
1196,москва,дмитровское шоссе,95к2,37.544490922222224,55.87151007777777
1197,москва,дмитровское шоссе,95к1,37.54599956363637,55.87173616363636
1201,москва,сиреневый бульвар,28,37.80020716,55.802446759999995
1202,москва,сиреневый бульвар,30,37.80213812857143,55.80235111428572
1203,москва,сиреневый бульвар,42/22к1,37.813364840000006,55.802595800000006
1204,москва,боровское шоссе,38,37.35156443999999,55.638350319999994
1206,москва,сиреневый бульвар,58,37.824742111111114,55.802413466666664
1207,москва,сиреневый бульвар,56,37.823721044444454,55.80239944444444
1208,москва,сиреневый бульвар,69к1,37.82448214,55.80364686
1210,москва,сиреневый бульвар,39,37.80648508888889,55.80353235555556
1211,москва,сиреневый бульвар,47,37.810580488888895,55.803573555555545
1212,москва,сиреневый бульвар,36,37.80846966,55.80243398
1213,москва,игральная улица,1к1,37.70868169999999,55.81317856923077
1214,москва,щёлковское шоссе,56/72,37.7995709,55.809778400000006
1215,москва,сиреневый бульвар,40к1,37.81067922,55.80254222
1216,москва,сиреневый бульвар,34к1,37.80626556,55.80249614
1217,москва,генерала белобородова улица,12,37.35275491081081,55.836196383783786
1218,москва,волоцкой переулок,13к1,37.351402116,55.833437952
1219,москва,генерала белобородова улица,14к2,37.35365264666667,55.83454210666666
1220,москва,генерала белобородова улица,19,37.35762991666667,55.835650750000006
1221,москва,генерала белобородова улица,17,37.357077,55.83596067999999
1222,москва,генерала белобородова улица,18,37.35656596261683,55.834371009345794
1223,москва,генерала белобородова улица,20,37.35501574020618,55.83298000824744
